date,expiration,strike,bid,ask,vol,delta,gamma,theta,vega,rho,TTE,act_symbol_AAL,act_symbol_AAP,act_symbol_AAPL,act_symbol_ABBV,act_symbol_ABC,act_symbol_ABMD,act_symbol_ABT,act_symbol_ACN,act_symbol_ADBE,act_symbol_ADI,act_symbol_ADM,act_symbol_ADP,act_symbol_ADS,act_symbol_ADSK,act_symbol_AEE,act_symbol_AEP,act_symbol_AES,act_symbol_AFL,act_symbol_AGN,call_put_Put
2019-02-09,2019-02-22,0.04933333333333333,0.0034816247582205024,0.003443900670654341,0.5723055934515687,0.42705,0.10578413834227787,0.956875,0.03843399379326808,0.422872340425532,0.16666666666666669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-09,2019-02-22,0.052,0.036170212765957444,0.034620264636577844,0.5231923601637106,0.8758,0.1556350626118068,0.9391666666666667,0.053234662210551446,0.44880319148936176,0.16666666666666669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-09,2019-02-22,0.052,0.006769825918762088,0.006525285481239804,0.5204638472032741,0.37595,0.15682766845557544,0.9441666666666667,0.05275722129386489,0.4202127659574469,0.16666666666666669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-09,2019-02-22,0.05466666666666666,0.022630560928433265,0.021932209534167118,0.4843110504774897,0.80235,0.19916517590936197,0.9308333333333333,0.06469324421102889,0.4450354609929079,0.16666666666666669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-09,2019-02-22,0.05466666666666666,0.012379110251450677,0.012144281312307412,0.4822646657571622,0.302,0.2013118664281455,0.935625,0.06445452375268561,0.41622340425531923,0.16666666666666669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-09,2019-02-22,0.056,0.017021276595744678,0.016675729563168387,0.46634834015461557,0.75935,0.21121049493142516,0.930625,0.06708044879446169,0.44259751773049655,0.16666666666666669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-09,2019-02-22,0.056,0.01644100580270793,0.01613195577306507,0.4688494770350159,0.25865,0.21252236135957064,0.935,0.06708044879446169,0.41422872340425543,0.16666666666666669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-09,2019-02-22,0.057333333333333326,0.012572533849129593,0.011963023382272972,0.4497498863119599,0.71445,0.21288014311270123,0.9335416666666667,0.06612556696108857,0.4401595744680852,0.16666666666666669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-09,2019-02-22,0.057333333333333326,0.021663442940038684,0.020844661953960484,0.4597544338335606,0.2141,0.21216457960644006,0.9372916666666666,0.06564812604440201,0.41223404255319157,0.16666666666666669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-09,2019-02-22,0.05999999999999999,0.005996131528046421,0.005800253761102048,0.4329240563892677,0.6308,0.180799045915325,0.9466666666666667,0.05466698496061113,0.4352836879432625,0.16666666666666669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-09,2019-02-22,0.05999999999999999,0.03462282398452611,0.03280768533623346,0.4483856298317416,0.13155,0.18091830649970184,0.9497916666666667,0.05562186679398425,0.40957446808510645,0.16666666666666669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-09,2019-02-22,0.06266666666666668,0.0025145067698259184,0.002356353090447707,0.42655752614824916,0.5689,0.12343470483005366,0.964375,0.03700167104320841,0.4315159574468086,0.16666666666666669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-09,2019-02-22,0.06266666666666668,0.05029013539651837,0.048214609389160765,0.4668030923146884,0.07365,0.12701252236135957,0.9645833333333333,0.039627596084984486,0.4093528368794327,0.16666666666666669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-09,2019-02-22,0.06533333333333333,0.000967117988394584,0.001087547580206634,0.4567985447930877,0.53625,0.0740608228980322,0.976875,0.023155884459298164,0.42974290780141855,0.16666666666666669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-09,2019-02-22,0.06533333333333333,0.06769825918762089,0.06561537067246692,0.5229649840836743,0.04299999999999998,0.08312462731067381,0.9747916666666666,0.027214132251133925,0.41090425531914904,0.16666666666666669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-09,2019-02-22,0.07066666666666666,0.0,0.000181257930034439,0.4567985447930877,0.506,0.016696481812760882,0.9947916666666666,0.0052518500835521615,0.42796985815602845,0.16666666666666669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
