TTE,strike,bid,ask,delta,gamma,theta,vega,rho,act_symbol_AAL,act_symbol_AAP,act_symbol_AAPL,act_symbol_ABBV,act_symbol_ABC,act_symbol_ABMD,act_symbol_ABT,act_symbol_ACN,act_symbol_ADBE,act_symbol_ADI,act_symbol_ADM,act_symbol_ADP,act_symbol_ADS,act_symbol_ADSK,act_symbol_AEE,act_symbol_AEP,act_symbol_AES,act_symbol_AFL,act_symbol_AGN,call_put_Put
1.0,0.4266666666666667,0.1508704061895551,0.1444625702374478,0.19835,0.0341085271317829,0.8985416666666667,0.5688708522320364,0.1801861702127659,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.4333333333333333,0.058027079303675,0.0565524741707449,0.6708000000000001,0.0310077519379844,0.8814583333333333,0.5469085700644546,0.5913120567375888,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.4333333333333333,0.1818181818181818,0.1734638390429581,0.16335,0.0327966607036374,0.9079166666666668,0.5442826450226785,0.1671099290780142,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.4466666666666666,0.032495164410058,0.0317201377560268,0.6122,0.0257602862254025,0.9060416666666666,0.4461685366435904,0.5361258865248228,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.4466666666666666,0.2524177949709864,0.2405292731557005,0.0993999999999999,0.0275491949910554,0.9352083333333332,0.4222964908092624,0.1686613475177305,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.46,0.0170212765957446,0.0168569874932028,0.5682,0.0188431723315444,0.9325,0.3256147051802339,0.4937943262411348,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.46,0.3346228239845261,0.3184701830705093,0.0500499999999999,0.0202742993440667,0.96375,0.2637861064693244,0.2231826241134752,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.48,0.0065764023210831,0.0065252854812398,0.5308,0.0102564102564102,0.961875,0.1811888278825495,0.4576684397163121,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.48,0.471953578336557,0.4471633133949609,0.017,0.0120453190220632,0.9854166666666668,0.1207925519216997,0.3289007092198582,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1666666666666666,0.1466666666666666,0.1808510638297872,0.18252673554468,0.99055,0.0108527131782945,0.9727083333333332,0.0171878730007161,0.4855939716312057,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1666666666666666,0.1466666666666666,0.0005802707930367,0.0007250317201377,0.49165,0.0100178890876565,0.9847916666666666,0.0155168297923132,0.4264184397163121,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1666666666666666,0.1506666666666666,0.155705996131528,0.1553380460395142,0.97975,0.0203935599284436,0.9570833333333332,0.032465982334686,0.485372340425532,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1666666666666666,0.1506666666666666,0.0011605415860735,0.0010875475802066,0.48145,0.0194394752534287,0.970625,0.0300787777512532,0.4248670212765958,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1666666666666666,0.1573333333333333,0.104448742746615,0.1100235635309044,0.9955,0.0114490161001788,0.9847916666666666,0.0090713774170446,0.4898049645390072,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1666666666666666,0.1573333333333333,0.0027079303675048,0.0025376110204821,0.46085,0.0406678592725104,0.9541666666666666,0.0544282645022678,0.421985815602837,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1666666666666666,0.1639999999999999,0.0676982591876208,0.0665216603226391,0.9118,0.0845557543231961,0.9204166666666668,0.0964430651706851,0.4802748226950356,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1666666666666666,0.1639999999999999,0.006963249516441,0.0067065434112742,0.40895,0.084675014907573,0.928125,0.099785151587491,0.4157801418439717,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1666666666666666,0.1679999999999999,0.0462282398452611,0.0444081928584375,0.84975,0.1177101967799642,0.9008333333333334,0.129625208880401,0.4727393617021277,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1666666666666666,0.1679999999999999,0.0127659574468085,0.0125067971723762,0.3494,0.1187835420393559,0.9116666666666666,0.1315349725471473,0.4086879432624114,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1666666666666666,0.172,0.0270793036750483,0.026463657785028,0.76905,0.143231961836613,0.89625,0.1477679637144903,0.4627659574468086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1666666666666666,0.172,0.0228239845261121,0.0221134674642015,0.2679,0.1434704830053667,0.9058333333333334,0.1480066841728336,0.3998226950354611,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1666666666666666,0.1773333333333333,0.0108317214700193,0.0108754758020663,0.6502,0.1302325581395348,0.9141666666666668,0.129625208880401,0.4472517730496455,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1666666666666666,0.1773333333333333,0.0446808510638297,0.0433206452782309,0.1483999999999999,0.1319022063208109,0.92375,0.1298639293387443,0.3905141843971632,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1666666666666666,0.1813333333333333,0.004642166344294,0.0047127061808954,0.58085,0.0924269528920691,0.9404166666666668,0.0911912150871329,0.4381648936170214,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1666666666666666,0.1813333333333333,0.0667311411992263,0.0656153706724669,0.07955,0.0950506857483601,0.9485416666666666,0.0933396992122225,0.3905141843971632,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1666666666666666,0.1866666666666666,0.0013539651837524,0.0010875475802066,0.5295,0.043649373881932,0.97125,0.0436858438768202,0.4315159574468086,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1666666666666666,0.1866666666666666,0.1015473887814313,0.1000543773790103,0.0336,0.051520572450805,0.971875,0.0498925757937455,0.398049645390071,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1666666666666666,0.1933333333333333,0.0,0.0001812579300344,0.5072,0.0129994036970781,0.9908333333333332,0.0136070661255669,0.4284131205673759,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1666666666666666,0.1933333333333333,0.1470019342359767,0.1508065977886532,0.00095,0.0106141920095408,1.0,0.004296968250179,0.4275265957446809,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1666666666666666,0.204,0.0,0.0,0.5003,0.0007155635062611,0.9995833333333334,0.0007161613750298,0.4275265957446809,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1666666666666666,0.204,0.2243713733075435,0.2187783215515678,0.0,0.0,1.0,0.0,0.4275265957446809,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4999999999999999,0.1466666666666666,0.1740812379110251,0.1906833423962298,0.96965,0.0206320810971973,0.959375,0.0632609214609692,0.5376773049645391,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4999999999999999,0.1466666666666666,0.0029013539651837,0.0054377379010331,0.46965,0.0206320810971973,0.9695833333333334,0.0632609214609692,0.4188829787234043,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4999999999999999,0.1506666666666666,0.1489361702127659,0.1607757839405474,0.9521,0.0292188431723315,0.9466666666666668,0.08952017187873,0.5352393617021278,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4999999999999999,0.1506666666666666,0.0040618955512572,0.0077940909914808,0.4521,0.0292188431723315,0.9570833333333332,0.0885652900453569,0.4148936170212767,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4999999999999999,0.1573333333333333,0.1141199226305609,0.1154613014319376,0.93855,0.0453190220632081,0.9502083333333332,0.1071854857961327,0.5359042553191491,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4999999999999999,0.1573333333333333,0.0075435203094777,0.0092441544317563,0.42675,0.046273106738223,0.950625,0.1255669610885653,0.4084663120567376,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4999999999999999,0.1639999999999999,0.0793036750483558,0.0828348740257386,0.8641,0.0665474060822898,0.91875,0.174743375507281,0.5188386524822696,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4999999999999999,0.1639999999999999,0.0154738878143133,0.0201196302338227,0.3666,0.0686940966010733,0.9322916666666666,0.1745046550489377,0.3938386524822695,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4999999999999999,0.1679999999999999,0.058027079303675,0.0574587638209171,0.825,0.0844364937388193,0.9208333333333332,0.1950346144664597,0.510195035460993,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4999999999999999,0.1679999999999999,0.0243713733075435,0.0257386260648903,0.32205,0.0828861061419201,0.9283333333333332,0.1955120553831463,0.3834219858156029,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4999999999999999,0.1733333333333333,0.0355899419729206,0.0364328439369222,0.7495499999999999,0.0937388193202146,0.9191666666666668,0.2100740033420864,0.491799645390071,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4999999999999999,0.1733333333333333,0.0400386847195357,0.0418705818379554,0.24835,0.0917113893858079,0.9266666666666666,0.2103127238004297,0.3681294326241136,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4999999999999999,0.1773333333333333,0.0226305609284332,0.0259198839949247,0.6920999999999999,0.089922480620155,0.92375,0.201241346383385,0.4773936170212767,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4999999999999999,0.1773333333333333,0.0560928433268858,0.0574587638209171,0.19115,0.0898032200357781,0.9322916666666666,0.2007639054666985,0.3585992907801419,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4999999999999999,0.1813333333333333,0.0135396518375241,0.0141381185426862,0.63365,0.0821705426356589,0.9385416666666666,0.1733110527572213,0.4625443262411348,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4999999999999999,0.1813333333333333,0.0744680851063829,0.0773971361247054,0.1384,0.0805008944543828,0.9425,0.1745046550489377,0.3532801418439717,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4999999999999999,0.1866666666666666,0.0059961315280464,0.0081566068515497,0.57945,0.0593917710196779,0.954375,0.1274767247553115,0.4483599290780142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4999999999999999,0.1866666666666666,0.1005802707930367,0.1109298531810766,0.0817999999999999,0.0616577221228384,0.959375,0.1351157794222965,0.3552748226950355,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4999999999999999,0.1933333333333333,0.002127659574468,0.0038064165307232,0.53525,0.0330351818723911,0.9747916666666666,0.0711386965862974,0.4368351063829788,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4999999999999999,0.1933333333333333,0.1450676982591876,0.1616820735907195,0.0716499999999999,0.0423375074537865,0.9495833333333332,0.1243733587968489,0.3512854609929078,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.4999999999999999,0.204,0.0,0.0262823998549936,0.5076,0.0091830649970184,0.9927083333333332,0.0200525185008355,0.4295212765957448,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4999999999999999,0.204,0.190522243713733,0.2532173282581112,0.0267499999999999,0.0231365533691115,0.9775,0.0594413941274767,0.3734485815602837,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.152,0.1576402321083172,0.1553380460395142,0.94005,0.0323196183661299,0.959375,0.1391740272141322,0.6110372340425533,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.152,0.0110251450676982,0.0119630233822729,0.4285,0.0330351818723911,0.9620833333333332,0.1623299116734304,0.3949468085106383,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.1573333333333333,0.1179883945841392,0.1281493565343483,0.9129,0.04448419797257,0.9535416666666666,0.17904034375746,0.6035017730496455,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.1573333333333333,0.0166344294003868,0.0212071778140293,0.3943,0.0425760286225402,0.951875,0.2031511100501313,0.3798758865248228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.1639999999999999,0.0918762088974854,0.0900851912271161,0.85095,0.0570065593321407,0.9389583333333332,0.2415851038433994,0.579122340425532,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.1639999999999999,0.027852998065764,0.0331702011963023,0.34435,0.0543828264758497,0.944375,0.2444497493435187,0.3588209219858156,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.1679999999999999,0.0705996131528046,0.0728656878738444,0.81345,0.0641621943947525,0.9364583333333334,0.2637861064693244,0.5644946808510639,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.1679999999999999,0.037137330754352,0.0380641653072321,0.3103,0.0629695885509839,0.9447916666666668,0.2640248269276677,0.3459663120567376,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.172,0.0547388781431334,0.0556461845205727,0.7716000000000001,0.0688133571854502,0.9360416666666668,0.276199570303175,0.5474290780141845,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.172,0.04642166344294,0.0498459307594707,0.2693,0.0688133571854502,0.945625,0.276199570303175,0.3315602836879433,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.1773333333333333,0.0346228239845261,0.0373391335870944,0.7119,0.0711985688729874,0.940625,0.2728574838863691,0.522163120567376,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.1773333333333333,0.0686653771760154,0.0692405292731557,0.2123,0.0683363148479427,0.9472916666666666,0.2730962043447124,0.3138297872340426,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.1813333333333333,0.0257253384912959,0.0271886895051658,0.67025,0.066308884913536,0.9447916666666668,0.2554308904273096,0.5039893617021278,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.1813333333333333,0.0860735009671179,0.0864600326264274,0.1699999999999999,0.0658318425760286,0.9525,0.2571019336357126,0.3047429078014185,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.1866666666666666,0.0156673114119922,0.0168569874932028,0.6199,0.056768038163387,0.9541666666666666,0.2162807352590117,0.4816046099290781,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.1866666666666666,0.1131528046421663,0.1154613014319376,0.1224,0.0571258199165175,0.96,0.216519455717355,0.3003102836879433,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,0.1893333333333333,0.0119922630560928,0.0159506978430306,0.60395,0.0503279666070363,0.95625,0.1995703031749821,0.4745124113475178,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.1893333333333333,0.1286266924564796,0.1299619358346927,0.1010499999999999,0.0522361359570661,0.965,0.1988541417999522,0.3020833333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1666666666666666,0.1506666666666666,0.2108317214700193,0.2604676454594888,0.9998,0.0004770423375074,0.98875,0.0007161613750298,0.453235815602837,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1666666666666666,0.1506666666666666,0.0,0.0021750951604132,0.49745,0.0033392963625521,0.9941666666666666,0.0057292910002387,0.4270833333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1666666666666666,0.1626666666666666,0.1547388781431334,0.1770889976436469,0.98735,0.017412045319022,0.9585416666666666,0.020529959417522,0.4561170212765958,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1666666666666666,0.1626666666666666,0.0,0.0039876744607576,0.473,0.0245676803816338,0.9570833333333332,0.0429696825017904,0.4235372340425533,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1666666666666666,0.1693333333333333,0.0909090909090909,0.1390248323364147,0.93135,0.0506857483601669,0.87,0.0876104082119837,0.4625443262411348,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1666666666666666,0.1693333333333333,0.0048355899419729,0.0067065434112742,0.43725,0.0485390578413834,0.9235416666666668,0.0809262353783719,0.4182180851063831,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1666666666666666,0.176,0.058027079303675,0.0701468189233278,0.9519,0.0859868813357185,0.9379166666666666,0.0603962759608498,0.4583333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1666666666666666,0.176,0.0106382978723404,0.0139568606126518,0.3782,0.0826475849731663,0.8964583333333334,0.1231797565051325,0.4111258865248228,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1666666666666666,0.18,0.0473887814313346,0.0483958673191952,0.8408,0.116994633273703,0.86375,0.1360706612556696,0.4609929078014185,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1666666666666666,0.18,0.018375241779497,0.0212071778140293,0.32215,0.1032796660703637,0.8833333333333333,0.1451420386727142,0.4042553191489362,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1666666666666666,0.1866666666666666,0.0193423597678916,0.0221134674642015,0.7092,0.1279666070363744,0.8739583333333334,0.1527810933396992,0.4530141843971632,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1666666666666666,0.1866666666666666,0.0386847195357833,0.0420518397679898,0.2041,0.1167561121049493,0.8897916666666666,0.1530198137980425,0.3914007092198582,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1666666666666666,0.1893333333333333,0.0125725338491295,0.0148631502628239,0.65755,0.1155635062611806,0.8908333333333334,0.1379804249224158,0.447695035460993,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1666666666666666,0.1893333333333333,0.0512572533849129,0.0529273155700561,0.15585,0.10912343470483,0.9033333333333332,0.1370255430890427,0.3876329787234043,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1666666666666666,0.1933333333333333,0.0058027079303675,0.0076128330614464,0.5934,0.0868217054263565,0.9214583333333334,0.1055144425877297,0.4401595744680852,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1666666666666666,0.1933333333333333,0.0715667311411992,0.0737719775240166,0.0907,0.0862254025044722,0.934375,0.1040821198376701,0.3849734042553192,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1666666666666666,0.1999999999999999,0.0,0.0021750951604132,0.5392,0.0434108527131782,0.9552083333333332,0.0572929100023872,0.4330673758865249,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1666666666666666,0.1999999999999999,0.0889748549323017,0.1281493565343483,0.0387,0.0442456768038163,0.9652083333333332,0.0589639532107901,0.3858599290780142,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.1666666666666666,0.2066666666666666,0.0,0.0021750951604132,0.5231,0.024448419797257,0.9654166666666668,0.0379565528765815,0.4308510638297873,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
